t,xx,xy,xz,yx,yy,yz,zx,zy,zz
2.57,0.861608505,0.34531033,0,0.34531033,0.138391435,0,0,0,0
2.571,0.861659944,0.345256388,0,0.345256388,0.138339937,0,0,0,0
2.572,0.861714602,0.345199168,0,0.345199168,0.138285309,0,0,0,0
2.573,0.861772358,0.345138818,0,0.345138818,0.138227686,0,0,0,0
2.574,0.861833751,0.345074505,0,0.345074505,0.138166338,0,0,0,0
2.575,0.861898184,0.345006675,0,0.345006675,0.138101712,0,0,0,0
2.576,0.861966014,0.344935536,0,0.344935536,0.138033897,0,0,0,0
2.577,0.862036884,0.34486115,0,0.34486115,0.137963027,0,0,0,0
2.578,0.862110913,0.344783336,0,0.344783336,0.137888923,0,0,0,0
2.579,0.862187266,0.344703347,0,0.344703347,0.137812734,0,0,0,0
2.58,0.86226666,0.344619781,0,0.344619781,0.137733266,0,0,0,0
2.581,0.862347662,0.344534725,0,0.344534725,0.137652338,0,0,0,0
2.582,0.862431049,0.344446987,0,0.344446987,0.137568936,0,0,0,0
2.583,0.862516165,0.344357312,0,0.344357312,0.137483746,0,0,0,0
2.584,0.862602413,0.344266415,0,0.344266415,0.137397438,0,0,0,0
2.585,0.862689316,0.344174802,0,0.344174802,0.13731049,0,0,0,0
2.586,0.862777352,0.344082505,0,0.344082505,0.137222841,0,0,0,0
2.587,0.862865627,0.343989253,0,0.343989253,0.137134448,0,0,0,0
2.588,0.862953544,0.343896389,0,0.343896389,0.137046456,0,0,0,0
2.589,0.863041341,0.343803585,0,0.343803585,0.136958569,0,0,0,0
2.59,0.863128543,0.343711555,0,0.343711555,0.136871427,0,0,0,0
2.591,0.863214612,0.343620449,0,0.343620449,0.136785239,0,0,0,0
2.592,0.863299787,0.343530536,0,0.343530536,0.136700183,0,0,0,0
2.593,0.863383055,0.343442649,0,0.343442649,0.136617065,0,0,0,0
2.594,0.863464713,0.343356013,0,0.343356013,0.136535242,0,0,0,0
2.595,0.863544643,0.343271524,0,0.343271524,0.136455417,0,0,0,0
2.596,0.863621533,0.343189895,0,0.343189895,0.136378378,0,0,0,0
2.597,0.863696337,0.343110502,0,0.343110502,0.136303484,0,0,0,0
2.598,0.863768578,0.343033969,0,0.343033969,0.136231288,0,0,0,0
2.599,0.863838017,0.342960507,0,0.342960507,0.136161998,0,0,0,0
2.6,0.863904178,0.342890203,0,0.342890203,0.136095762,0,0,0,0
2.601,0.863967657,0.342822909,0,0.342822909,0.136032328,0,0,0,0
2.602,0.864028275,0.342758507,0,0.342758507,0.13597168,0,0,0,0
2.603,0.864085555,0.342697471,0,0.342697471,0.135914266,0,0,0,0
2.604,0.864139974,0.342639715,0,0.342639715,0.135859907,0,0,0,0
2.605,0.864191413,0.342585087,0,0.342585087,0.135808498,0,0,0,0
2.606,0.864239693,0.342533737,0,0.342533737,0.135760203,0,0,0,0
2.607,0.864285469,0.34248516,0,0.34248516,0.135714501,0,0,0,0
2.608,0.864327729,0.342440218,0,0.342440218,0.135672256,0,0,0,0
2.609,0.864367962,0.342397451,0,0.342397451,0.135632068,0,0,0,0
2.61,0.864404619,0.342358261,0,0.342358261,0.135595277,0,0,0,0
2.611,0.864438653,0.342322111,0,0.342322111,0.135561302,0,0,0,0
2.612,0.864470005,0.342288494,0,0.342288494,0.135529771,0,0,0,0
2.613,0.864499748,0.342257261,0,0.342257261,0.135500372,0,0,0,0
2.614,0.864525914,0.342229277,0,0.342229277,0.135474101,0,0,0,0
2.615,0.864549696,0.342203945,0,0.342203945,0.135450319,0,0,0,0
2.616,0.864571691,0.342180491,0,0.342180491,0.135428324,0,0,0,0
2.617,0.864591718,0.342159092,0,0.342159092,0.135408223,0,0,0,0
2.618,0.864609599,0.342140019,0,0.342140019,0.135390356,0,0,0,0
2.619,0.86462611,0.342122495,0,0.342122495,0.135373905,0,0,0,0
2.62,0.864640594,0.342106968,0,0.342106968,0.135359347,0,0,0,0
2.621,0.864654601,0.342092216,0,0.342092216,0.135345459,0,0,0,0
2.622,0.864667535,0.342078269,0,0.342078269,0.135332421,0,0,0,0
2.623,0.864680529,0.34206447,0,0.34206447,0.135319457,0,0,0,0
2.624,0.864693403,0.342050731,0,0.342050731,0.135306582,0,0,0,0
2.625,0.864706814,0.342036635,0,0.342036635,0.13529332,0,0,0,0
2.626,0.864720225,0.342022151,0,0.342022151,0.135279775,0,0,0,0
2.627,0.864734411,0.342006981,0,0.342006981,0.135265544,0,0,0,0
2.628,0.864749789,0.341990411,0,0.341990411,0.135250032,0,0,0,0
2.629,0.864766538,0.3419725,0,0.3419725,0.135233253,0,0,0,0
2.63,0.86478436,0.341953605,0,0.341953605,0.135215521,0,0,0,0
2.631,0.864804089,0.341932654,0,0.341932654,0.135195866,0,0,0,0
2.632,0.864825189,0.341910154,0,0.341910154,0.135174781,0,0,0,0
2.633,0.864847899,0.341885924,0,0.341885924,0.135152057,0,0,0,0
2.634,0.864872396,0.341859728,0,0.341859728,0.135127515,0,0,0,0
2.635,0.864898264,0.341831923,0,0.341831923,0.135101512,0,0,0,0
2.636,0.864926279,0.34180215,0,0.34180215,0.135073602,0,0,0,0
2.637,0.864955425,0.341770977,0,0.341770977,0.135044411,0,0,0,0
2.638,0.864986062,0.341738403,0,0.341738403,0.135013893,0,0,0,0
2.639,0.865017533,0.341704816,0,0.341704816,0.134982452,0,0,0,0
2.64,0.865049899,0.341670185,0,0.341670185,0.134950042,0,0,0,0
2.641,0.865082502,0.341635197,0,0.341635197,0.134917304,0,0,0,0
2.642,0.865115881,0.341599524,0,0.341599524,0.13488394,0,0,0,0
2.643,0.865149379,0.34156388,0,0.34156388,0.134850562,0,0,0,0
2.644,0.865182102,0.341528744,0,0.341528744,0.134817734,0,0,0,0
2.645,0.865214467,0.341494292,0,0.341494292,0.134785488,0,0,0,0
2.646,0.865245521,0.341461033,0,0.341461033,0.134754404,0,0,0,0
2.647,0.865275323,0.341429085,0,0.341429085,0.134724543,0,0,0,0
2.648,0.865303159,0.341399372,0,0.341399372,0.134696752,0,0,0,0
2.649,0.865328908,0.341371685,0,0.341371685,0.134670898,0,0,0,0
2.65,0.865352869,0.341346145,0,0.341346145,0.134647042,0,0,0,0
2.651,0.865373552,0.341323942,0,0.341323942,0.134626284,0,0,0,0
2.652,0.865392327,0.341303945,0,0.341303945,0.134607598,0,0,0,0
2.653,0.865408421,0.341286629,0,0.341286629,0.134591445,0,0,0,0
2.654,0.865421295,0.34127295,0,0.34127295,0.134578645,0,0,0,0
2.655,0.865431905,0.341261506,0,0.341261506,0.134567961,0,0,0,0
2.656,0.865439892,0.341253102,0,0.341253102,0.134560108,0,0,0,0
2.657,0.865445435,0.341247201,0,0.341247201,0.13455458,0,0,0,0
2.658,0.865448535,0.341243863,0,0.341243863,0.13455148,0,0,0,0
2.659,0.865449667,0.341242433,0,0.341242433,0.134550169,0,0,0,0
2.66,0.865448296,0.341243893,0,0.341243893,0.13455151,0,0,0,0
2.661,0.865445793,0.341246545,0,0.341246545,0.134554014,0,0,0,0
2.662,0.865441561,0.341251075,0,0.341251075,0.134558246,0,0,0,0
2.663,0.865436018,0.341257215,0,0.341257215,0.134563953,0,0,0,0
2.664,0.865429044,0.341264606,0,0.341264606,0.134570867,0,0,0,0
2.665,0.865421057,0.341273308,0,0.341273308,0.134578958,0,0,0,0
2.666,0.865412176,0.341282815,0,0.341282815,0.134587839,0,0,0,0
2.667,0.865402401,0.341293216,0,0.341293216,0.13459757,0,0,0,0
2.668,0.865392089,0.341304272,0,0.341304272,0.134607881,0,0,0,0
2.669,0.86538136,0.341315836,0,0.341315836,0.134618685,0,0,0,0
2.67,0.865370154,0.341328055,0,0.341328055,0.134630069,0,0,0,0
2.671,0.865358293,0.341340423,0,0.341340423,0.134641677,0,0,0,0
2.672,0.865346432,0.341352969,0,0.341352969,0.134653419,0,0,0,0
2.673,0.865334868,0.341365516,0,0.341365516,0.134665102,0,0,0,0
2.674,0.86532259,0.34137857,0,0.34137857,0.134677336,0,0,0,0
2.675,0.865310788,0.341391146,0,0.341391146,0.134689078,0,0,0,0
2.676,0.865299285,0.341403604,0,0.341403604,0.134700716,0,0,0,0
2.677,0.865287542,0.341416091,0,0.341416091,0.134712398,0,0,0,0
2.678,0.865276218,0.34142825,0,0.34142825,0.134723753,0,0,0,0
2.679,0.865265012,0.34144035,0,0.34144035,0.134735033,0,0,0,0
2.68,0.865254045,0.341451943,0,0.341451943,0.134745896,0,0,0,0
2.681,0.865243077,0.341463625,0,0.341463625,0.134756833,0,0,0,0
2.682,0.865231216,0.341476172,0,0.341476172,0.134768575,0,0,0,0
2.683,0.865219355,0.341488868,0,0.341488868,0.134780437,0,0,0,0
2.684,0.865206897,0.341502219,0,0.341502219,0.134792909,0,0,0,0
2.685,0.865193963,0.341516137,0,0.341516137,0.134805933,0,0,0,0
2.686,0.865180075,0.341530979,0,0.341530979,0.134819806,0,0,0,0
2.687,0.865165651,0.341546565,0,0.341546565,0.134834364,0,0,0,0
2.688,0.865150034,0.341563433,0,0.341563433,0.1348501,0,0,0,0
2.689,0.86513418,0.341580063,0,0.341580063,0.134865701,0,0,0,0
2.69,0.865116775,0.341598749,0,0.341598749,0.13488318,0,0,0,0
2.691,0.865098715,0.341618031,0,0.341618031,0.134901241,0,0,0,0
2.692,0.86507982,0.341638178,0,0.341638178,0.13492009,0,0,0,0
2.693,0.865059555,0.341659755,0,0.341659755,0.134940296,0,0,0,0
2.694,0.865038931,0.341681868,0,0.341681868,0.134960964,0,0,0,0
2.695,0.865016878,0.341705263,0,0.341705263,0.134982914,0,0,0,0
2.696,0.864994049,0.341729701,0,0.341729701,0.135005772,0,0,0,0
2.697,0.864970088,0.341755688,0,0.341755688,0.135030031,0,0,0,0
2.698,0.864944577,0.341782481,0,0.341782481,0.135055199,0,0,0,0
2.699,0.864917636,0.341811389,0,0.341811389,0.13508226,0,0,0,0
2.7,0.864889264,0.341841877,0,0.341841877,0.135110781,0,0,0,0
2.701,0.864858687,0.341874361,0,0.341874361,0.135141239,0,0,0,0
2.702,0.864826262,0.341908902,0,0.341908902,0.135173619,0,0,0,0
2.703,0.86479193,0.34194544,0,0.34194544,0.135207877,0,0,0,0
2.704,0.864755034,0.341984987,0,0.341984987,0.135244936,0,0,0,0
2.705,0.864715993,0.342026562,0,0.342026562,0.135283917,0,0,0,0
2.706,0.864674628,0.342070907,0,0.342070907,0.135325462,0,0,0,0
2.707,0.864631057,0.342117071,0,0.342117071,0.135368824,0,0,0,0
2.708,0.864585877,0.342165262,0,0.342165262,0.135414049,0,0,0,0
2.709,0.864538848,0.342215389,0,0.342215389,0.135461092,0,0,0,0
2.71,0.864489973,0.342267275,0,0.342267275,0.135509819,0,0,0,0
2.711,0.864441216,0.342319161,0,0.342319161,0.135558561,0,0,0,0
2.712,0.864391565,0.34237206,0,0.34237206,0.135608241,0,0,0,0
2.713,0.864342213,0.342424929,0,0.342424929,0.135657877,0,0,0,0
2.714,0.864293695,0.342476428,0,0.342476428,0.13570632,0,0,0,0
2.715,0.864245713,0.34252733,0,0.34252733,0.135754183,0,0,0,0
2.716,0.864199936,0.342576355,0,0.342576355,0.135800242,0,0,0,0
2.717,0.86415571,0.342623085,0,0.342623085,0.135844246,0,0,0,0
2.718,0.864114285,0.342667013,0,0.342667013,0.135885581,0,0,0,0
2.719,0.86407584,0.342708081,0,0.342708081,0.13592422,0,0,0,0
2.72,0.864040554,0.342745304,0,0.342745304,0.135959297,0,0,0,0
2.721,0.864009559,0.342778146,0,0.342778146,0.135990232,0,0,0,0
2.722,0.863981843,0.342807651,0,0.342807651,0.136018008,0,0,0,0
2.723,0.863958478,0.342832476,0,0.342832476,0.136041388,0,0,0,0
2.724,0.863939762,0.342852652,0,0.342852652,0.136060342,0,0,0,0
2.725,0.863924682,0.342868477,0,0.342868477,0.136075273,0,0,0,0
2.726,0.863914132,0.342879623,0,0.342879623,0.136085779,0,0,0,0
2.727,0.863908708,0.342885584,0,0.342885584,0.136091366,0,0,0,0
2.728,0.86390698,0.342887193,0,0.342887193,0.136092931,0,0,0,0
2.729,0.863909721,0.342884481,0,0.342884481,0.136090338,0,0,0,0
2.73,0.86391604,0.342877507,0,0.342877507,0.136083797,0,0,0,0
2.731,0.86392647,0.34286651,0,0.34286651,0.13607344,0,0,0,0
2.732,0.863940299,0.342851907,0,0.342851907,0.136059657,0,0,0,0
2.733,0.863957048,0.342834085,0,0.342834085,0.136042893,0,0,0,0
2.734,0.863977075,0.342812628,0,0.342812628,0.136022702,0,0,0,0
2.735,0.863999248,0.342789292,0,0.342789292,0.136000708,0,0,0,0
2.736,0.864023984,0.342763245,0,0.342763245,0.135976151,0,0,0,0
2.737,0.864049435,0.342735767,0,0.342735767,0.135950327,0,0,0,0
2.738,0.864076912,0.342706591,0,0.342706591,0.135922849,0,0,0,0
2.739,0.864105046,0.342676878,0,0.342676878,0.135894865,0,0,0,0
2.74,0.864133358,0.342646807,0,0.342646807,0.135866582,0,0,0,0
2.741,0.864162564,0.342615783,0,0.342615783,0.135837361,0,0,0,0
2.742,0.864191651,0.342584878,0,0.342584878,0.135808304,0,0,0,0
2.743,0.864220321,0.342554122,0,0.342554122,0.135779426,0,0,0,0
2.744,0.864249587,0.342523456,0,0.342523456,0.135750487,0,0,0,0
2.745,0.864277721,0.342493177,0,0.342493177,0.135722086,0,0,0,0
2.746,0.864306331,0.342462927,0,0.342462927,0.135693625,0,0,0,0
2.747,0.864334583,0.342432737,0,0.342432737,0.135665253,0,0,0,0
2.748,0.864362836,0.342402697,0,0.342402697,0.13563703,0,0,0,0
2.749,0.864391208,0.342372447,0,0.342372447,0.135608614,0,0,0,0
2.75,0.864419401,0.342342764,0,0.342342764,0.135580674,0,0,0,0
2.751,0.864447415,0.342312783,0,0.342312783,0.13555254,0,0,0,0
2.752,0.86447525,0.3422831,0,0.3422831,0.135524675,0,0,0,0
2.753,0.864503384,0.342253059,0,0.342253059,0.135496453,0,0,0,0
2.754,0.864531457,0.342223376,0,0.342223376,0.135468572,0,0,0,0
2.755,0.864559114,0.342193872,0,0.342193872,0.135440871,0,0,0,0
2.756,0.864586413,0.342164785,0,0.342164785,0.135413587,0,0,0,0
2.757,0.864613652,0.342135817,0,0.342135817,0.135386393,0,0,0,0
2.758,0.864640057,0.342107624,0,0.342107624,0.135359943,0,0,0,0
2.759,0.864666224,0.342079669,0,0.342079669,0.135333732,0,0,0,0
2.76,0.864691496,0.34205243,0,0.34205243,0.135308206,0,0,0,0
2.761,0.864716411,0.342026115,0,0.342026115,0.1352835,0,0,0,0
2.762,0.86474061,0.342000425,0,0.342000425,0.13525939,0,0,0,0
2.763,0.864763975,0.341975421,0,0.341975421,0.13523595,0,0,0,0
2.764,0.864786625,0.341951162,0,0.341951162,0.135213241,0,0,0,0
2.765,0.864807904,0.341928423,0,0.341928423,0.135191917,0,0,0,0
2.766,0.864829063,0.341906011,0,0.341906011,0.135170907,0,0,0,0
2.767,0.864848435,0.341885448,0,0.341885448,0.135151595,0,0,0,0
2.768,0.864866614,0.341865927,0,0.341865927,0.135133326,0,0,0,0
2.769,0.864883483,0.341847777,0,0.341847777,0.135116354,0,0,0,0
2.77,0.864899457,0.341831058,0,0.341831058,0.135100633,0,0,0,0
2.771,0.864913523,0.34181577,0,0.34181577,0.135086358,0,0,0,0
2.772,0.86492604,0.341802478,0,0.341802478,0.135073885,0,0,0,0
2.773,0.864937067,0.341790706,0,0.341790706,0.135062873,0,0,0,0
2.774,0.864946127,0.34178099,0,0.34178099,0.135053784,0,0,0,0
2.775,0.86495322,0.341773361,0,0.341773361,0.135046646,0,0,0,0
2.776,0.86495924,0.341767103,0,0.341767103,0.135040775,0,0,0,0
2.777,0.864962995,0.34176302,0,0.34176302,0.13503696,0,0,0,0
2.778,0.864965558,0.341760129,0,0.341760129,0.135034263,0,0,0,0
2.779,0.864966512,0.341758937,0,0.341758937,0.135033175,0,0,0,0
2.78,0.864966333,0.341759324,0,0.341759324,0.135033503,0,0,0,0
2.781,0.864965856,0.341760218,0,0.341760218,0.135034293,0,0,0,0
2.782,0.864963651,0.341762096,0,0.341762096,0.135036126,0,0,0,0
2.783,0.864961743,0.34176454,0,0.34176454,0.135038331,0,0,0,0
2.784,0.864959538,0.341766775,0,0.341766775,0.135040447,0,0,0,0
2.785,0.864957988,0.341768444,0,0.341768444,0.135042012,0,0,0,0
2.786,0.864957333,0.341769308,0,0.341769308,0.135042802,0,0,0,0
2.787,0.864957333,0.341769099,0,0.341769099,0.135042638,0,0,0,0
2.788,0.864958644,0.341767609,0,0.341767609,0.135041252,0,0,0,0
2.789,0.864962101,0.341763943,0,0.341763943,0.13503781,0,0,0,0
2.79,0.864967227,0.34175843,0,0.34175843,0.135032669,0,0,0,0
2.791,0.864975095,0.341750264,0,0.341750264,0.13502498,0,0,0,0
2.792,0.864985168,0.341739386,0,0.341739386,0.135014817,0,0,0,0
2.793,0.864997923,0.341725737,0,0.341725737,0.135002032,0,0,0,0
2.794,0.865013897,0.341708332,0,0.341708332,0.13498579,0,0,0,0
2.795,0.865033388,0.341687858,0,0.341687858,0.134966567,0,0,0,0
2.796,0.865056217,0.34166345,0,0.34166345,0.134943739,0,0,0,0
2.797,0.865082383,0.341635436,0,0.341635436,0.134917527,0,0,0,0
2.798,0.865112662,0.34160319,0,0.34160319,0.134887338,0,0,0,0
2.799,0.865146399,0.341567099,0,0.341567099,0.134853587,0,0,0,0
2.8,0.865184307,0.341526568,0,0.341526568,0.134815678,0,0,0,0
2.801,0.865225852,0.341482192,0,0.341482192,0.134774163,0,0,0,0
2.802,0.86527133,0.341433436,0,0.341433436,0.134728581,0,0,0,0
2.803,0.865319908,0.34138149,0,0.34138149,0.134680048,0,0,0,0
2.804,0.865371585,0.341326177,0,0.341326177,0.134628356,0,0,0,0
2.805,0.865426362,0.341267645,0,0.341267645,0.134573668,0,0,0,0
2.806,0.86548382,0.341205925,0,0.341205925,0.134516075,0,0,0,0
2.807,0.865542233,0.34114328,0,0.34114328,0.134457603,0,0,0,0
2.808,0.865602493,0.341078848,0,0.341078848,0.134397462,0,0,0,0
2.809,0.865663171,0.341013849,0,0.341013849,0.134336829,0,0,0,0
2.81,0.86572361,0.34094879,0,0.34094879,0.134276196,0,0,0,0
2.811,0.86578393,0.340884507,0,0.340884507,0.134216234,0,0,0,0
2.812,0.865842521,0.340821475,0,0.340821475,0.134157509,0,0,0,0
2.813,0.865899324,0.34076041,0,0.34076041,0.134100646,0,0,0,0
2.814,0.865953684,0.340701997,0,0.340701997,0.134046257,0,0,0,0
2.815,0.866005242,0.340646625,0,0.340646625,0.133994699,0,0,0,0
2.816,0.8660537,0.340594649,0,0.340594649,0.133946329,0,0,0,0
2.817,0.866098404,0.340546578,0,0.340546578,0.133901596,0,0,0,0
2.818,0.866139233,0.340502441,0,0.340502441,0.133860588,0,0,0,0
2.819,0.866176426,0.340462536,0,0.340462536,0.133823484,0,0,0,0
2.82,0.866210043,0.340426385,0,0.340426385,0.133789867,0,0,0,0
2.821,0.866239786,0.340394348,0,0.340394348,0.13376008,0,0,0,0
2.822,0.866265655,0.340366572,0,0.340366572,0.133734271,0,0,0,0
2.823,0.866288126,0.340342194,0,0.340342194,0.133711651,0,0,0,0
2.824,0.866307914,0.340321273,0,0.340321273,0.13369216,0,0,0,0
2.825,0.866324186,0.340303659,0,0.340303659,0.133675799,0,0,0,0
2.826,0.866337538,0.340289265,0,0.340289265,0.133662432,0,0,0,0
2.827,0.866348863,0.340277135,0,0.340277135,0.133651152,0,0,0,0
2.828,0.866357505,0.340267718,0,0.340267718,0.133642435,0,0,0,0
2.829,0.866365135,0.340259373,0,0.340259373,0.133634701,0,0,0,0
2.83,0.866371691,0.340252489,0,0.340252489,0.133628264,0,0,0,0
2.831,0.866377056,0.340246677,0,0.340246677,0.133622885,0,0,0,0
2.832,0.866382241,0.340241015,0,0.340241015,0.13361764,0,0,0,0
2.833,0.866387367,0.340235651,0,0.340235651,0.133612633,0,0,0,0
2.834,0.866392672,0.340229869,0,0.340229869,0.133607268,0,0,0,0
2.835,0.866399229,0.340223014,0,0.340223014,0.133600891,0,0,0,0
2.836,0.866406322,0.340215415,0,0.340215415,0.133593828,0,0,0,0
2.837,0.866414845,0.340205908,0,0.340205908,0.133585051,0,0,0,0
2.838,0.866424859,0.340195239,0,0.340195239,0.133575112,0,0,0,0
2.839,0.866436184,0.34018296,0,0.34018296,0.133563712,0,0,0,0
2.84,0.866448581,0.34016943,0,0.34016943,0.133551195,0,0,0,0
2.841,0.866463125,0.340153992,0,0.340153992,0.133536816,0,0,0,0
2.842,0.86647892,0.340137303,0,0.340137303,0.133521289,0,0,0,0
2.843,0.86649555,0.340119064,0,0.340119064,0.133504406,0,0,0,0
2.844,0.866513491,0.340099543,0,0.340099543,0.133486316,0,0,0,0
2.845,0.866532385,0.340079337,0,0.340079337,0.13346757,0,0,0,0
2.846,0.866551459,0.340058953,0,0.340058953,0.133448616,0,0,0,0
2.847,0.866571128,0.340037674,0,0.340037674,0.133428887,0,0,0,0
2.848,0.866589844,0.340017319,0,0.340017319,0.133410037,0,0,0,0
2.849,0.866608739,0.339996964,0,0.339996964,0.133391142,0,0,0,0
2.85,0.86662668,0.339977562,0,0.339977562,0.133373156,0,0,0,0
2.851,0.866644025,0.339958817,0,0.339958817,0.133355796,0,0,0,0
2.852,0.866660535,0.339941204,0,0.339941204,0.13333942,0,0,0,0
2.853,0.866675437,0.33992514,0,0.33992514,0.133324534,0,0,0,0
2.854,0.866688609,0.339910924,0,0.339910924,0.133311346,0,0,0,0
2.855,0.866700411,0.339898109,0,0.339898109,0.133299485,0,0,0,0
2.856,0.866710722,0.339886993,0,0.339886993,0.133289188,0,0,0,0
2.857,0.866719604,0.339877427,0,0.339877427,0.133280322,0,0,0,0
2.858,0.866726935,0.339869529,0,0.339869529,0.133273006,0,0,0,0
2.859,0.866732478,0.339863449,0,0.339863449,0.133267373,0,0,0,0
2.86,0.866737247,0.339858681,0,0.339858681,0.133262903,0,0,0,0
2.861,0.866739929,0.339855403,0,0.339855403,0.133259922,0,0,0,0
2.862,0.866742432,0.33985287,0,0.33985287,0.133257553,0,0,0,0
2.863,0.866744101,0.339850903,0,0.339850903,0.13325575,0,0,0,0
2.864,0.86674577,0.339849174,0,0.339849174,0.133254141,0,0,0,0
2.865,0.866747558,0.339847177,0,0.339847177,0.133252293,0,0,0,0
2.866,0.866750002,0.339844525,0,0.339844525,0.133249834,0,0,0,0
2.867,0.866754115,0.339840442,0,0.339840442,0.133246005,0,0,0,0
2.868,0.8667593,0.33983466,0,0.33983466,0.13324067,0,0,0,0
2.869,0.86676687,0.339826196,0,0.339826196,0.133232877,0,0,0,0
2.87,0.866777301,0.33981514,0,0.33981514,0.13322261,0,0,0,0
2.871,0.866790593,0.339800715,0,0.339800715,0.133209258,0,0,0,0
2.872,0.866807044,0.339783043,0,0.339783043,0.133192882,0,0,0,0
2.873,0.866828144,0.339760304,0,0.339760304,0.133171797,0,0,0,0
2.874,0.86685276,0.339733452,0,0.339733452,0.133146957,0,0,0,0
2.875,0.866882086,0.339702308,0,0.339702308,0.133118048,0,0,0,0
2.876,0.866915464,0.339666069,0,0.339666069,0.133084521,0,0,0,0
2.877,0.866953313,0.33962509,0,0.33962509,0.133046612,0,0,0,0
2.878,0.866995931,0.339579076,0,0.339579076,0.133004025,0,0,0,0
2.879,0.867041826,0.339529336,0,0.339529336,0.132958025,0,0,0,0
2.88,0.867091954,0.339475453,0,0.339475453,0.132908151,0,0,0,0
2.881,0.867145598,0.33941713,0,0.33941713,0.132854268,0,0,0,0
2.882,0.867202222,0.339355916,0,0.339355916,0.132797673,0,0,0,0
2.883,0.867262244,0.339290947,0,0.339290947,0.132737652,0,0,0,0
2.884,0.867324233,0.339223892,0,0.339223892,0.132675692,0,0,0,0
2.885,0.867388248,0.339154601,0,0.339154601,0.132611707,0,0,0,0
2.886,0.867453873,0.339083552,0,0.339083552,0.132546142,0,0,0,0
2.887,0.867521048,0.339010775,0,0.339010775,0.132478982,0,0,0,0
2.888,0.867587924,0.338938177,0,0.338938177,0.132412046,0,0,0,0
2.889,0.867655993,0.338864386,0,0.338864386,0.132344008,0,0,0,0
2.89,0.867723703,0.338790804,0,0.338790804,0.132276222,0,0,0,0
2.891,0.867791235,0.33871758,0,0.33871758,0.132208765,0,0,0,0
2.892,0.867857635,0.338645309,0,0.338645309,0.132142231,0,0,0,0
2.893,0.867923737,0.338573694,0,0.338573694,0.132076293,0,0,0,0
2.894,0.867988706,0.338502973,0,0.338502973,0.13201125,0,0,0,0
2.895,0.868051887,0.338434368,0,0.338434368,0.131948128,0,0,0,0
2.896,0.868113995,0.338366717,0,0.338366717,0.131885961,0,0,0,0
2.897,0.86817497,0.338300437,0,0.338300437,0.13182503,0,0,0,0
2.898,0.868234456,0.338235676,0,0.338235676,0.131765515,0,0,0,0
2.899,0.868291915,0.338172942,0,0.338172942,0.131707937,0,0,0,0
2.9,0.868348658,0.338111252,0,0.338111252,0.131651282,0,0,0,0
2.901,0.868404687,0.338050425,0,0.338050425,0.131595433,0,0,0,0
2.902,0.868458986,0.33799094,0,0.33799094,0.131540909,0,0,0,0
2.903,0.868512988,0.337932199,0,0.337932199,0.131487012,0,0,0,0
2.904,0.868566275,0.337874025,0,0.337874025,0.131433681,0,0,0,0
2.905,0.868619621,0.337815791,0,0.337815791,0.131380305,0,0,0,0
2.906,0.868673205,0.337757498,0,0.337757498,0.131326869,0,0,0,0
2.907,0.868727207,0.33769834,0,0.33769834,0.131272703,0,0,0,0
2.908,0.868781984,0.337638617,0,0.337638617,0.131218001,0,0,0,0
2.909,0.868836939,0.337578803,0,0.337578803,0.13116321,0,0,0,0
2.91,0.868892968,0.337517262,0,0.337517262,0.131106943,0,0,0,0
2.911,0.868950427,0.337454528,0,0.337454528,0.131049544,0,0,0,0
2.912,0.869008899,0.337390631,0,0.337390631,0.130991116,0,0,0,0
2.913,0.869068563,0.337325424,0,0.337325424,0.130931497,0,0,0,0
2.914,0.869129539,0.337258607,0,0.337258607,0.130870447,0,0,0,0
2.915,0.869191468,0.337190688,0,0.337190688,0.130808413,0,0,0,0
2.916,0.869254351,0.337121785,0,0.337121785,0.1307455,0,0,0,0
2.917,0.869317949,0.337051958,0,0.337051958,0.130681798,0,0,0,0
2.918,0.869382858,0.336980939,0,0.336980939,0.130616963,0,0,0,0
2.919,0.869448543,0.336909026,0,0.336909026,0.130551353,0,0,0,0
2.92,0.869514108,0.336837083,0,0.336837083,0.130485773,0,0,0,0
2.921,0.869581163,0.33676362,0,0.33676362,0.130418792,0,0,0,0
2.922,0.869648099,0.336690128,0,0.336690128,0.130351856,0,0,0,0
2.923,0.869715214,0.336616337,0,0.336616337,0.130284667,0,0,0,0
2.924,0.869782686,0.336542249,0,0.336542249,0.130217224,0,0,0,0
2.925,0.869850636,0.336467773,0,0.336467773,0.130149439,0,0,0,0
2.926,0.869918108,0.336393386,0,0.336393386,0.130081803,0,0,0,0
2.927,0.869986534,0.336318225,0,0.336318225,0.130013436,0,0,0,0
2.928,0.87005502,0.336242735,0,0.336242735,0.129944876,0,0,0,0
2.929,0.870123506,0.336167485,0,0.336167485,0.129876494,0,0,0,0
2.93,0.870192647,0.336091459,0,0.336091459,0.129807413,0,0,0,0
2.931,0.870262086,0.336014628,0,0.336014628,0.129737735,0,0,0,0
2.932,0.870331764,0.335937828,0,0.335937828,0.129668042,0,0,0,0
2.933,0.870402873,0.335859627,0,0.335859627,0.129597098,0,0,0,0
2.934,0.870474279,0.33578077,0,0.33578077,0.129525632,0,0,0,0
2.935,0.870546639,0.33570084,0,0.33570084,0.129453197,0,0,0,0
2.936,0.870620549,0.33561933,0,0.33561933,0.129379362,0,0,0,0
