t,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.34935,0.9160564542,-0.2773029208,0,-0.2773029208,0.0839434117,0,0,0,0
0.3494,0.9159583449,-0.2774499059,0,-0.2774499059,0.0840414241,0,0,0,0
0.34945,0.9158602357,-0.2775968313,0,-0.2775968313,0.0841394812,0,0,0,0
0.3495,0.9157623053,-0.2777436972,0,-0.2777436972,0.0842375383,0,0,0,0
0.34955,0.9156647921,-0.2778896391,0,-0.2778896391,0.0843350664,0,0,0,0
0.3496,0.9155676365,-0.2780349255,0,-0.2780349255,0.0844322369,0,0,0,0
0.34965,0.9154710174,-0.2781792879,0,-0.2781792879,0.084528856,0,0,0,0
0.3497,0.9153745174,-0.2783233821,0,-0.2783233821,0.0846253708,0,0,0,0
0.34975,0.9152783751,-0.2784668505,0,-0.2784668505,0.084721528,0,0,0,0
0.3498,0.9151826501,-0.2786091566,0,-0.2786091566,0.0848170072,0,0,0,0
0.34985,0.9150876999,-0.2787509561,0,-0.2787509561,0.0849121809,0,0,0,0
0.3499,0.9149929285,-0.2788920105,0,-0.2788920105,0.0850069523,0,0,0,0
0.34995,0.9148985147,-0.279032439,0,-0.279032439,0.0851013586,0,0,0,0
0.35,0.9148047566,-0.2791718245,0,-0.2791718245,0.0851951241,0,0,0,0
0.35005,0.9147105813,-0.2793117762,0,-0.2793117762,0.0852893367,0,0,0,0
0.3501,0.9146175981,-0.2794498801,0,-0.2794498801,0.085382387,0,0,0,0
0.35015,0.9145247936,-0.2795874476,0,-0.2795874476,0.0854751393,0,0,0,0
0.3502,0.9144317508,-0.279725194,0,-0.279725194,0.0855681002,0,0,0,0
0.35025,0.9143399,-0.2798613012,0,-0.2798613012,0.0856599957,0,0,0,0
0.3503,0.9142481089,-0.2799968719,0,-0.2799968719,0.0857516006,0,0,0,0
0.35035,0.9141563773,-0.2801328599,0,-0.2801328599,0.0858435407,0,0,0,0
0.3504,0.9140649438,-0.2802679539,0,-0.2802679539,0.0859349519,0,0,0,0
0.35045,0.9139738083,-0.2804022431,0,-0.2804022431,0.0860259086,0,0,0,0
0.3505,0.9138827324,-0.2805370688,0,-0.2805370688,0.0861172229,0,0,0,0
0.35055,0.9137917757,-0.2806710899,0,-0.2806710899,0.0862081125,0,0,0,0
0.3506,0.9137009382,-0.2808048725,0,-0.2808048725,0.0862988979,0,0,0,0
0.35065,0.9136103988,-0.2809384167,0,-0.2809384167,0.0863895491,0,0,0,0
0.3507,0.9135200381,-0.2810713649,0,-0.2810713649,0.0864798874,0,0,0,0
0.35075,0.9134294391,-0.2812044919,0,-0.2812044919,0.0865704045,0,0,0,0
0.3508,0.9133389592,-0.2813375294,0,-0.2813375294,0.0866609216,0,0,0,0
0.35085,0.9132481813,-0.2814707756,0,-0.2814707756,0.0867516622,0,0,0,0
0.3509,0.9131577611,-0.2816036344,0,-0.2816036344,0.0868421867,0,0,0,0
0.35095,0.9130677581,-0.281735599,0,-0.281735599,0.08693216,0,0,0,0
0.351,0.9129767418,-0.2818690538,0,-0.2818690538,0.0870232135,0,0,0,0
0.35105,0.9128863215,-0.2820013762,0,-0.2820013762,0.0871135667,0,0,0,0
0.3511,0.9127956033,-0.2821340859,0,-0.2821340859,0.0872042254,0,0,0,0
0.35115,0.9127046466,-0.2822672427,0,-0.2822672427,0.087295264,0,0,0,0
0.3512,0.9126141071,-0.282399565,0,-0.282399565,0.0873858035,0,0,0,0
0.35125,0.91252321,-0.2825324237,0,-0.2825324237,0.0874767452,0,0,0,0
0.3513,0.9124316573,-0.2826656103,0,-0.2826656103,0.0875680372,0,0,0,0
0.35135,0.9123405814,-0.2827984989,0,-0.2827984989,0.0876591429,0,0,0,0
0.3514,0.9122496843,-0.2829311788,0,-0.2829311788,0.0877501592,0,0,0,0
0.35145,0.9121586084,-0.2830638885,0,-0.2830638885,0.0878412724,0,0,0,0
0.3515,0.9120668769,-0.2831974328,0,-0.2831974328,0.0879330188,0,0,0,0
0.35155,0.9119752049,-0.2833307385,0,-0.2833307385,0.0880246684,0,0,0,0
0.3516,0.9118834734,-0.2834641635,0,-0.2834641635,0.0881164521,0,0,0,0
0.35165,0.911791265,-0.2835980356,0,-0.2835980356,0.0882086232,0,0,0,0
0.3517,0.9116991758,-0.283731699,0,-0.283731699,0.0883006975,0,0,0,0
0.35175,0.9116075635,-0.283864677,0,-0.283864677,0.088392362,0,0,0,0
0.3518,0.9115145802,-0.2839993238,0,-0.2839993238,0.0884852856,0,0,0,0
0.35185,0.9114221334,-0.2841333747,0,-0.2841333747,0.0885778069,0,0,0,0
0.3519,0.9113293886,-0.2842675149,0,-0.2842675149,0.0886704847,0,0,0,0
0.35195,0.9112359881,-0.2844026089,0,-0.2844026089,0.0887638852,0,0,0,0
0.352,0.9111428857,-0.2845370471,0,-0.2845370471,0.0888568908,0,0,0,0
0.35205,0.9110494852,-0.2846721411,0,-0.2846721411,0.0889504105,0,0,0,0
0.3521,0.9109556079,-0.284807682,0,-0.284807682,0.0890443102,0,0,0,0
0.35215,0.910861969,-0.2849426568,0,-0.2849426568,0.0891378894,0,0,0,0
0.3522,0.9107677341,-0.2850781977,0,-0.2850781977,0.0892319456,0,0,0,0
0.35225,0.9106732011,-0.2852143645,0,-0.2852143645,0.0893264785,0,0,0,0
0.3523,0.910579145,-0.2853500843,0,-0.2853500843,0.0894207433,0,0,0,0
0.35235,0.9104842544,-0.2854863107,0,-0.2854863107,0.0895154849,0,0,0,0
0.3524,0.9103894234,-0.2856228352,0,-0.2856228352,0.0896104574,0,0,0,0
0.35245,0.9102938771,-0.2857600749,0,-0.2857600749,0.0897059888,0,0,0,0
0.3525,0.9101988077,-0.2858968973,0,-0.2858968973,0.0898012966,0,0,0,0
0.35255,0.9101025462,-0.2860346735,0,-0.2860346735,0.0898973793,0,0,0,0
0.3526,0.9100061655,-0.2861728072,0,-0.2861728072,0.0899937674,0,0,0,0
0.35265,0.909909606,-0.286311388,0,-0.286311388,0.0900904909,0,0,0,0
0.3527,0.9098123908,-0.286450237,0,-0.286450237,0.0901875347,0,0,0,0
0.35275,0.9097146988,-0.2865900099,0,-0.2865900099,0.090285264,0,0,0,0
0.3528,0.9096170068,-0.286729753,0,-0.286729753,0.0903830379,0,0,0,0
0.35285,0.9095190167,-0.2868695557,0,-0.2868695557,0.0904809386,0,0,0,0
0.3529,0.9094198942,-0.2870108783,0,-0.2870108783,0.090579994,0,0,0,0
0.35295,0.9093205333,-0.2871522903,0,-0.2871522903,0.0906791687,0,0,0,0
0.353,0.9092214108,-0.2872938514,0,-0.2872938514,0.0907785073,0,0,0,0
0.35305,0.9091211557,-0.2874365747,0,-0.2874365747,0.09087874,0,0,0,0
0.3531,0.9090210199,-0.2875790596,0,-0.2875790596,0.0909788907,0,0,0,0
0.35315,0.9089202285,-0.2877222896,0,-0.2877222896,0.09107963,0,0,0,0
0.3532,0.9088190794,-0.2878660262,0,-0.2878660262,0.0911807939,0,0,0,0
0.35325,0.9087173343,-0.2880105078,0,-0.2880105078,0.0912825614,0,0,0,0
0.3533,0.9086154103,-0.2881549895,0,-0.2881549895,0.0913844258,0,0,0,0
0.35335,0.9085130692,-0.2883002758,0,-0.2883002758,0.0914869085,0,0,0,0
0.3534,0.9084101319,-0.2884462774,0,-0.2884462774,0.0915899724,0,0,0,0
0.35345,0.9083071947,-0.2885916233,0,-0.2885916233,0.0916926935,0,0,0,0
0.3535,0.9082038999,-0.2887377739,0,-0.2887377739,0.0917960182,0,0,0,0
0.35355,0.908100307,-0.2888844013,0,-0.2888844013,0.0918997601,0,0,0,0
0.3536,0.9079964757,-0.2890307903,0,-0.2890307903,0.0920034349,0,0,0,0
0.35365,0.907893002,-0.2891767621,0,-0.2891767621,0.0921068937,0,0,0,0
0.3537,0.9077886939,-0.2893234789,0,-0.2893234789,0.0922109708,0,0,0,0
0.35375,0.9076849222,-0.2894698381,0,-0.2894698381,0.0923148394,0,0,0,0
0.3538,0.9075815678,-0.2896156609,0,-0.2896156609,0.0924184024,0,0,0,0
0.35385,0.9074778557,-0.2897610962,0,-0.2897610962,0.092521809,0,0,0,0
0.3539,0.9073742032,-0.2899071574,0,-0.2899071574,0.092625685,0,0,0,0
0.35395,0.9072706699,-0.2900527418,0,-0.2900527418,0.0927293152,0,0,0,0
0.354,0.9071677923,-0.290196985,0,-0.290196985,0.0928320959,0,0,0,0
0.35405,0.9070647955,-0.2903415263,0,-0.2903415263,0.0929351449,0,0,0,0
0.3541,0.9069627523,-0.2904845476,0,-0.2904845476,0.093037203,0,0,0,0
0.35415,0.9068612456,-0.2906268835,0,-0.2906268835,0.0931388214,0,0,0,0
0.3542,0.9067597389,-0.2907687128,0,-0.2907687128,0.0932401717,0,0,0,0
0.35425,0.9066590667,-0.2909091711,0,-0.2909091711,0.0933406502,0,0,0,0
0.3543,0.9065594077,-0.2910487652,0,-0.2910487652,0.0934405252,0,0,0,0
0.35435,0.9064606428,-0.2911868989,0,-0.2911868989,0.0935394242,0,0,0,0
0.3544,0.9063619375,-0.2913241088,0,-0.2913241088,0.0936378017,0,0,0,0
0.35445,0.9062650204,-0.2914595008,0,-0.2914595008,0.0937348753,0,0,0,0
0.3545,0.906167984,-0.2915948033,0,-0.2915948033,0.0938319713,0,0,0,0
0.35455,0.906072557,-0.2917275727,0,-0.2917275727,0.0939273387,0,0,0,0
0.3546,0.9059785008,-0.2918585539,0,-0.2918585539,0.0940214545,0,0,0,0
0.35465,0.9058849812,-0.2919885814,0,-0.2919885814,0.0941149592,0,0,0,0
0.3547,0.9057921767,-0.2921175063,0,-0.2921175063,0.0942077488,0,0,0,0
0.35475,0.9057011604,-0.2922437787,0,-0.2922437787,0.0942986757,0,0,0,0
0.3548,0.9056107402,-0.2923693061,0,-0.2923693061,0.0943891332,0,0,0,0
0.35485,0.9055216312,-0.2924930155,0,-0.2924930155,0.0944783166,0,0,0,0
0.3549,0.9054340124,-0.2926143706,0,-0.2926143706,0.0945658758,0,0,0,0
0.35495,0.9053466916,-0.2927353978,0,-0.2927353978,0.0946532562,0,0,0,0
0.355,0.9052615166,-0.2928529084,0,-0.2928529084,0.094738178,0,0,0,0
0.35505,0.9051772356,-0.2929697931,0,-0.2929697931,0.0948226452,0,0,0,0
0.3551,0.9050937891,-0.2930851579,0,-0.2930851579,0.0949060842,0,0,0,0
0.35515,0.9050120115,-0.2931983769,0,-0.2931983769,0.0949880108,0,0,0,0
0.3552,0.9049307108,-0.293310523,0,-0.293310523,0.0950692296,0,0,0,0
0.35525,0.9048504233,-0.2934213579,0,-0.2934213579,0.0951495394,0,0,0,0
0.3553,0.9047706723,-0.293531239,0,-0.293531239,0.095229201,0,0,0,0
0.35535,0.904692471,-0.2936390936,0,-0.2936390936,0.0953074247,0,0,0,0
0.3554,0.9046153426,-0.2937453687,0,-0.2937453687,0.0953845605,0,0,0,0
0.35545,0.9045392871,-0.2938500643,0,-0.2938500643,0.0954606012,0,0,0,0
0.3555,0.9044640064,-0.293953836,0,-0.293953836,0.0955359787,0,0,0,0
0.35555,0.9043887258,-0.2940573692,0,-0.2940573692,0.0956112519,0,0,0,0
0.3556,0.9043143392,-0.2941595316,0,-0.2941595316,0.0956855565,0,0,0,0
0.35565,0.9042405486,-0.2942608893,0,-0.2942608893,0.0957593396,0,0,0,0
0.3557,0.9041675329,-0.2943611741,0,-0.2943611741,0.0958323553,0,0,0,0
0.35575,0.9040952325,-0.294460386,0,-0.294460386,0.095904626,0,0,0,0
0.3558,0.9040228128,-0.294559896,0,-0.294559896,0.0959771499,0,0,0,0
0.35585,0.9039511681,-0.294658035,0,-0.294658035,0.0960487351,0,0,0,0
0.3559,0.9038792849,-0.2947562039,0,-0.2947562039,0.0961203799,0,0,0,0
0.35595,0.9038081169,-0.2948537171,0,-0.2948537171,0.0961915627,0,0,0,0
0.356,0.9037364125,-0.2949523032,0,-0.2949523032,0.0962635428,0,0,0,0
0.35605,0.9036650062,-0.2950499356,0,-0.2950499356,0.0963348821,0,0,0,0
0.3561,0.9035938382,-0.2951472402,0,-0.2951472402,0.0964060277,0,0,0,0
0.35615,0.9035221338,-0.2952454388,0,-0.2952454388,0.0964778513,0,0,0,0
0.3562,0.9034506083,-0.2953429818,0,-0.2953429818,0.0965492502,0,0,0,0
0.35625,0.9033786654,-0.2954412997,0,-0.2954412997,0.0966212377,0,0,0,0
0.3563,0.9033067226,-0.2955396175,0,-0.2955396175,0.0966932476,0,0,0,0
0.35635,0.9032334089,-0.2956395745,0,-0.2956395745,0.096766524,0,0,0,0
0.3564,0.9031605721,-0.2957389355,0,-0.2957389355,0.0968393907,0,0,0,0
0.35645,0.9030864835,-0.2958398461,0,-0.2958398461,0.0969134271,0,0,0,0
0.3565,0.9030121565,-0.2959411144,0,-0.2959411144,0.0969877765,0,0,0,0
0.35655,0.9029365182,-0.296043992,0,-0.296043992,0.0970633626,0,0,0,0
0.3566,0.9028604627,-0.2961474657,0,-0.2961474657,0.0971394032,0,0,0,0
0.35665,0.9027833343,-0.2962523401,0,-0.2962523401,0.0972165093,0,0,0,0
0.3567,0.9027056694,-0.2963579595,0,-0.2963579595,0.0972942114,0,0,0,0
0.35675,0.902626574,-0.2964651287,0,-0.2964651287,0.0973731279,0,0,0,0
0.3568,0.9025462866,-0.2965744138,0,-0.2965744138,0.0974536091,0,0,0,0
0.35685,0.9024652243,-0.2966841459,0,-0.2966841459,0.0975344926,0,0,0,0
0.3569,0.9023830891,-0.2967957556,0,-0.2967957556,0.0976167694,0,0,0,0
0.35695,0.9022992253,-0.2969096005,0,-0.2969096005,0.0977007523,0,0,0,0
0.357,0.9022145867,-0.2970240414,0,-0.2970240414,0.0977852419,0,0,0,0
0.35705,0.902128458,-0.2971408069,0,-0.2971408069,0.0978715047,0,0,0,0
0.3571,0.9020408392,-0.297259599,0,-0.297259599,0.09795928,0,0,0,0
0.35715,0.9019522667,-0.2973790765,0,-0.2973790765,0.0980476663,0,0,0,0
0.3572,0.9018620253,-0.297500968,0,-0.297500968,0.0981378704,0,0,0,0
0.35725,0.9017702341,-0.2976248562,0,-0.2976248562,0.0982296318,0,0,0,0
0.3573,0.9016771913,-0.2977504134,0,-0.2977504134,0.0983226672,0,0,0,0
0.35735,0.9015832543,-0.2978771627,0,-0.2978771627,0.0984166563,0,0,0,0
0.3574,0.9014877081,-0.2980059087,0,-0.2980059087,0.0985121801,0,0,0,0
0.35745,0.9013904929,-0.2981370986,0,-0.2981370986,0.0986095741,0,0,0,0
0.3575,0.9012916684,-0.2982697487,0,-0.2982697487,0.0987081677,0,0,0,0
0.35755,0.9011920691,-0.2984040678,0,-0.2984040678,0.0988080055,0,0,0,0
0.3576,0.9010902643,-0.2985405922,0,-0.2985405922,0.0989096165,0,0,0,0
0.35765,0.9009879231,-0.2986777723,0,-0.2986777723,0.0990117639,0,0,0,0
0.3577,0.9008845091,-0.2988168001,0,-0.2988168001,0.0991153419,0,0,0,0
0.35775,0.9007796645,-0.2989576161,0,-0.2989576161,0.0992203206,0,0,0,0
0.3578,0.9006736279,-0.2990996838,0,-0.2990996838,0.0993263349,0,0,0,0
0.35785,0.9005666375,-0.2992429137,0,-0.2992429137,0.0994333103,0,0,0,0
0.3579,0.9004580975,-0.2993881106,0,-0.2993881106,0.0995418206,0,0,0,0
0.35795,0.9003490806,-0.2995335162,0,-0.2995335162,0.0996506065,0,0,0,0
0.358,0.9002390504,-0.2996808887,0,-0.2996808887,0.0997608751,0,0,0,0
0.35805,0.9001280665,-0.2998290658,0,-0.2998290658,0.0998718664,0,0,0,0
0.3581,0.9000163078,-0.2999780178,0,-0.2999780178,0.0999835283,0,0,0,0
0.35815,0.8999043703,-0.3001273274,0,-0.3001273274,0.1000955477,0,0,0,0
0.3582,0.8997917175,-0.3002772927,0,-0.3002772927,0.1002081409,0,0,0,0
0.35825,0.8996773958,-0.3004294634,0,-0.3004294634,0.1003224775,0,0,0,0
0.3583,0.8995636702,-0.3005808294,0,-0.3005808294,0.1004362926,0,0,0,0
0.35835,0.8994491696,-0.300733,0,-0.300733,0.1005508155,0,0,0,0
0.3584,0.8993343115,-0.3008854091,0,-0.3008854091,0.100665614,0,0,0,0
0.35845,0.8992187381,-0.3010383844,0,-0.3010383844,0.100780949,0,0,0,0
0.3585,0.8991039991,-0.3011907935,0,-0.3011907935,0.1008958966,0,0,0,0
0.35855,0.8989887238,-0.3013435602,0,-0.3013435602,0.1010112092,0,0,0,0
0.3586,0.8988730907,-0.3014962077,0,-0.3014962077,0.1011265889,0,0,0,0
0.35865,0.8987582922,-0.3016484678,0,-0.3016484678,0.101241678,0,0,0,0
0.3587,0.8986428976,-0.3018008173,0,-0.3018008173,0.1013569832,0,0,0,0
0.35875,0.8985273838,-0.3019533157,0,-0.3019533157,0.1014724821,0,0,0,0
0.3588,0.8984125853,-0.3021047711,0,-0.3021047711,0.1015872732,0,0,0,0
0.35885,0.8982971311,-0.3022570014,0,-0.3022570014,0.1017027497,0,0,0,0
0.3589,0.8981828094,-0.3024076521,0,-0.3024076521,0.1018171236,0,0,0,0
0.35895,0.8980686665,-0.3025577962,0,-0.3025577962,0.1019312143,0,0,0,0
0.359,0.8979545832,-0.3027078807,0,-0.3027078807,0.1020453274,0,0,0,0
0.35905,0.8978404999,-0.302857846,0,-0.302857846,0.1021594331,0,0,0,0
0.3591,0.897726953,-0.303006798,0,-0.303006798,0.1022728756,0,0,0,0
0.35915,0.8976140618,-0.3031547666,0,-0.3031547666,0.1023856699,0,0,0,0
0.3592,0.8975018859,-0.3033023179,0,-0.3033023179,0.1024981737,0,0,0,0
0.35925,0.8973896503,-0.3034490943,0,-0.3034490943,0.1026102379,0,0,0,0
0.3593,0.8972783089,-0.3035950065,0,-0.3035950065,0.1027216762,0,0,0,0
0.35935,0.8971662521,-0.3037414253,0,-0.3037414253,0.1028336138,0,0,0,0
0.3594,0.8970559835,-0.3038856387,0,-0.3038856387,0.1029439494,0,0,0,0
0.35945,0.8969451189,-0.3040305078,0,-0.3040305078,0.1030548587,0,0,0,0
0.3595,0.8968351483,-0.3041739166,0,-0.3041739166,0.1031647548,0,0,0,0
0.35955,0.8967251778,-0.3043171465,0,-0.3043171465,0.1032745838,0,0,0,0
0.3596,0.8966163397,-0.304459095,0,-0.304459095,0.1033835039,0,0,0,0
0.35965,0.8965075612,-0.3046008945,0,-0.3046008945,0.1034923866,0,0,0,0
0.3597,0.8963983059,-0.3047429621,0,-0.3047429621,0.1036015823,0,0,0,0
0.35975,0.8962903023,-0.3048833907,0,-0.3048833907,0.1037095636,0,0,0,0
0.3598,0.8961824179,-0.3050233424,0,-0.3050233424,0.103817299,0,0,0,0
0.35985,0.8960745335,-0.3051637411,0,-0.3051637411,0.1039254069,0,0,0,0
0.3599,0.8959669471,-0.3053033352,0,-0.3053033352,0.1040330008,0,0,0,0
0.35995,0.8958594203,-0.3054425716,0,-0.3054425716,0.1041404009,0,0,0,0
0.36,0.8957523704,-0.3055816293,0,-0.3055816293,0.1042477041,0,0,0,0
0.36005,0.8956452012,-0.3057203591,0,-0.3057203591,0.1043548658,0,0,0,0
0.3601,0.8955382109,-0.305858463,0,-0.305858463,0.1044616401,0,0,0,0
0.36015,0.8954308629,-0.3059972525,0,-0.3059972525,0.1045690104,0,0,0,0
0.3602,0.895324111,-0.3061351776,0,-0.3061351776,0.1046757773,0,0,0,0
0.36025,0.8952170014,-0.3062734902,0,-0.3062734902,0.1047829315,0,0,0,0
0.3603,0.8951100707,-0.3064113557,0,-0.3064113557,0.1048898101,0,0,0,0
0.36035,0.8950025439,-0.306550175,0,-0.306550175,0.1049974784,0,0,0,0
0.3604,0.8948948979,-0.3066886663,0,-0.3066886663,0.1051050052,0,0,0,0
0.36045,0.8947874308,-0.3068270087,0,-0.3068270087,0.1052124947,0,0,0,0
0.3605,0.8946787119,-0.3069668114,0,-0.3069668114,0.1053211913,0,0,0,0
0.36055,0.8945707083,-0.3071057498,0,-0.3071057498,0.1054292768,0,0,0,0
0.3606,0.8944622278,-0.3072449565,0,-0.3072449565,0.1055376828,0,0,0,0
0.36065,0.8943524361,-0.3073859513,0,-0.3073859513,0.1056475192,0,0,0,0
0.3607,0.8942431808,-0.3075262308,0,-0.3075262308,0.1057568938,0,0,0,0
0.36075,0.8941324949,-0.307667762,0,-0.307667762,0.105867371,0,0,0,0
0.3608,0.8940210938,-0.307810396,0,-0.307810396,0.1059787422,0,0,0,0
0.36085,0.8939098716,-0.3079528511,0,-0.3079528511,0.1060900688,0,0,0,0
0.3609,0.893797636,-0.3080964088,0,-0.3080964088,0.1062023342,0,0,0,0
0.36095,0.8936844468,-0.3082411885,0,-0.3082411885,0.1063156277,0,0,0,0
0.361,0.8935703039,-0.3083865941,0,-0.3083865941,0.106429562,0,0,0,0
0.36105,0.8934556246,-0.3085329533,0,-0.3085329533,0.106544286,0,0,0,0
0.3611,0.8933397532,-0.3086806536,0,-0.3086806536,0.1066601351,0,0,0,0
0.36115,0.8932231665,-0.3088290989,0,-0.3088290989,0.106776692,0,0,0,0
0.3612,0.8931061029,-0.3089781404,0,-0.3089781404,0.1068937778,0,0,0,0
0.36125,0.8929876089,-0.3091289699,0,-0.3091289699,0.1070123762,0,0,0,0
0.3613,0.8928681612,-0.3092806339,0,-0.3092806339,0.1071317345,0,0,0,0
0.36135,0.8927482367,-0.3094329238,0,-0.3094329238,0.1072516739,0,0,0,0
0.3614,0.892626822,-0.309586972,0,-0.309586972,0.1073730811,0,0,0,0
0.36145,0.8925045133,-0.3097419739,0,-0.3097419739,0.1074953601,0,0,0,0
0.3615,0.8923817277,-0.3098974526,0,-0.3098974526,0.1076181009,0,0,0,0
0.36155,0.8922578692,-0.3100542724,0,-0.3100542724,0.1077420115,0,0,0,0
0.3616,0.8921327591,-0.3102124929,0,-0.3102124929,0.1078671217,0,0,0,0
0.36165,0.8920069933,-0.3103714883,0,-0.3103714883,0.1079929397,0,0,0,0
0.3617,0.8918803334,-0.3105312884,0,-0.3105312884,0.108119525,0,0,0,0
0.36175,0.8917530179,-0.3106919229,0,-0.3106919229,0.1082468629,0,0,0,0
0.3618,0.8916248083,-0.3108536303,0,-0.3108536303,0.1083751544,0,0,0,0
0.36185,0.8914958239,-0.3110159636,0,-0.3110159636,0.1085040644,0,0,0,0
0.3619,0.8913659453,-0.3111793101,0,-0.3111793101,0.1086339056,0,0,0,0
0.36195,0.8912363052,-0.3113424182,0,-0.3113424182,0.1087636426,0,0,0,0
0.362,0.8911057115,-0.311506331,0,-0.311506331,0.108894147,0,0,0,0
0.36205,0.890973866,-0.3116718531,0,-0.3116718531,0.1090260297,0,0,0,0
0.3621,0.8908423185,-0.3118368387,0,-0.3118368387,0.1091575921,0,0,0,0
0.36215,0.8907107711,-0.3120015264,0,-0.3120015264,0.109289065,0,0,0,0
0.3622,0.890579164,-0.312166363,0,-0.312166363,0.109420754,0,0,0,0
0.36225,0.8904467821,-0.3123319149,0,-0.3123319149,0.1095531285,0,0,0,0
0.3623,0.8903148174,-0.3124970496,0,-0.3124970496,0.1096852496,0,0,0,0
0.36235,0.8901826739,-0.3126618564,0,-0.3126618564,0.1098172739,0,0,0,0
0.3624,0.8900507092,-0.312826395,0,-0.312826395,0.109949179,0,0,0,0
0.36245,0.8899190426,-0.3129904866,0,-0.3129904866,0.1100808457,0,0,0,0
0.3625,0.8897877932,-0.3131541312,0,-0.3131541312,0.1102122366,0,0,0,0
0.36255,0.8896563649,-0.3133175075,0,-0.3133175075,0.110343568,0,0,0,0
0.3626,0.8895263672,-0.3134789765,0,-0.3134789765,0.1104734689,0,0,0,0
0.36265,0.8893967271,-0.3136401176,0,-0.3136401176,0.110603191,0,0,0,0
0.3627,0.8892680407,-0.3138000071,0,-0.3138000071,0.1107320189,0,0,0,0
0.36275,0.8891391158,-0.3139596283,0,-0.3139596283,0.1108607799,0,0,0,0
0.3628,0.8890113235,-0.3141179383,0,-0.3141179383,0.1109885648,0,0,0,0
0.36285,0.8888841867,-0.3142752051,0,-0.3142752051,0.1111156046,0,0,0,0
0.3629,0.8887581825,-0.3144309223,0,-0.3144309223,0.111241512,0,0,0,0
0.36295,0.8886340261,-0.3145847619,0,-0.3145847619,0.1113659516,0,0,0,0
0.363,0.8885100484,-0.314737767,0,-0.314737767,0.1114898473,0,0,0,0
0.36305,0.8883866668,-0.3148899376,0,-0.3148899376,0.1116131991,0,0,0,0
0.3631,0.8882648945,-0.3150400817,0,-0.3150400817,0.1117349789,0,0,0,0
0.36315,0.8881436586,-0.3151894808,0,-0.3151894808,0.1118562296,0,0,0,0
0.3632,0.8880233765,-0.3153376579,0,-0.3153376579,0.1119766086,0,0,0,0
0.36325,0.8879045248,-0.3154837489,0,-0.3154837489,0.1120953932,0,0,0,0
0.3633,0.8877865672,-0.315628767,0,-0.315628767,0.1122133657,0,0,0,0
0.36335,0.8876690865,-0.3157730401,0,-0.3157730401,0.112330839,0,0,0,0
0.3634,0.8875533938,-0.3159149587,0,-0.3159149587,0.1124464944,0,0,0,0
0.36345,0.8874381781,-0.3160563111,0,-0.3160563111,0.1125617474,0,0,0,0
0.3635,0.8873236179,-0.3161966801,0,-0.3161966801,0.1126763076,0,0,0,0
0.36355,0.8872092366,-0.316336453,0,-0.316336453,0.1127904803,0,0,0,0
0.3636,0.8870964646,-0.3164747059,0,-0.3164747059,0.1129034236,0,0,0,0
0.36365,0.8869830966,-0.3166132867,0,-0.3166132867,0.1130167693,0,0,0,0
0.3637,0.8868715763,-0.3167495131,0,-0.3167495131,0.1131282747,0,0,0,0
0.36375,0.8867601156,-0.3168853819,0,-0.3168853819,0.1132395864,0,0,0,0
0.3638,0.8866496682,-0.3170203269,0,-0.3170203269,0.1133501679,0,0,0,0
0.36385,0.8865389824,-0.31715554,0,-0.31715554,0.1134610474,0,0,0,0
0.3639,0.8864286542,-0.3172897398,0,-0.3172897398,0.1135712191,0,0,0,0
0.36395,0.8863191009,-0.3174231052,0,-0.3174231052,0.1136807576,0,0,0,0
0.364,0.8862088323,-0.3175573051,0,-0.3175573051,0.113791056,0,0,0,0
0.36405,0.8860998154,-0.3176898956,0,-0.3176898956,0.1139001176,0,0,0,0
0.3641,0.8859909773,-0.3178221583,0,-0.3178221583,0.1140089706,0,0,0,0
0.36415,0.8858822584,-0.3179540336,0,-0.3179540336,0.1141176149,0,0,0,0
0.3642,0.8857741952,-0.3180853426,0,-0.3180853426,0.1142258048,0,0,0,0
0.36425,0.8856657147,-0.3182166815,0,-0.3182166815,0.1143341735,0,0,0,0
0.3643,0.8855578303,-0.3183473647,0,-0.3183473647,0.114442043,0,0,0,0
0.36435,0.8854494691,-0.3184786141,0,-0.3184786141,0.114550449,0,0,0,0
0.3644,0.8853411078,-0.3186096847,0,-0.3186096847,0.1146587878,0,0,0,0
0.36445,0.8852335215,-0.3187398016,0,-0.3187398016,0.1147663891,0,0,0,0
0.3645,0.8851255178,-0.3188705146,0,-0.3188705146,0.1148745641,0,0,0,0
0.36455,0.8850176334,-0.319000572,0,-0.319000572,0.114982307,0,0,0,0
0.3646,0.8849102259,-0.3191300929,0,-0.3191300929,0.1150896698,0,0,0,0
0.36465,0.8848022223,-0.3192602694,0,-0.3192602694,0.1151976362,0,0,0,0
0.3647,0.8846949935,-0.3193895221,0,-0.3193895221,0.1153049022,0,0,0,0
0.36475,0.8845874071,-0.3195190728,0,-0.3195190728,0.1154125035,0,0,0,0
0.3648,0.8844791651,-0.3196489811,0,-0.3196489811,0.1155204922,0,0,0,0
0.36485,0.8843719959,-0.3197780848,0,-0.3197780848,0.1156278253,0,0,0,0
0.3649,0.8842641711,-0.3199074566,0,-0.3199074566,0.1157355383,0,0,0,0
0.36495,0.8841562271,-0.3200374246,0,-0.3200374246,0.1158437207,0,0,0,0
